current[mA],power[mW],voltage[V],mpd_current[mA]
401,88.681,1.4616,-0.2699
402,88.779,1.4625,-0.2701
403,88.877,1.4632,-0.2705
404,88.951,1.4640,-0.2707
405,89.050,1.4648,-0.2709
406,89.197,1.4656,-0.271
407,89.271,1.4664,-0.2713
408,89.345,1.4672,-0.2715
409,89.394,1.4680,-0.2716
410,89.517,1.4687,-0.272
411,89.664,1.4695,-0.2723
412,89.714,1.4703,-0.2725
413,89.787,1.4710,-0.2729
414,89.861,1.4718,-0.2732
415,90.009,1.4726,-0.2734
416,90.156,1.4734,-0.2738
417,90.230,1.4742,-0.2741
418,90.205,1.4749,-0.2743
419,90.378,1.4757,-0.2745
420,90.476,1.4765,-0.2747
421,90.550,1.4772,-0.2749
422,90.599,1.4780,-0.2751
423,90.648,1.4788,-0.2753
424,90.820,1.4795,-0.2754
425,90.919,1.4803,-0.2757
426,90.992,1.4810,-0.276
427,91.042,1.4817,-0.2762
428,91.140,1.4825,-0.2764
429,91.214,1.4832,-0.2768
430,91.312,1.4840,-0.277
431,91.410,1.4848,-0.2774
432,91.533,1.4855,-0.2776
433,91.583,1.4863,-0.2779
434,91.681,1.4870,-0.2782
435,91.706,1.4877,-0.2783
436,91.853,1.4885,-0.2784
437,91.902,1.4892,-0.2788
438,92.025,1.4900,-0.279
439,92.050,1.4907,-0.2792
440,92.099,1.4914,-0.2793
441,92.247,1.4922,-0.2795
442,92.296,1.4929,-0.2798
443,92.419,1.4936,-0.28
444,92.493,1.4944,-0.2802
445,92.566,1.4951,-0.2805
446,92.591,1.4959,-0.2807
447,92.689,1.4966,-0.281
448,92.788,1.4973,-0.2811
449,92.837,1.4980,-0.2814
450,92.960,1.4987,-0.2816
451,92.984,1.4994,-0.2816
452,93.083,1.5001,-0.2819
453,93.181,1.5008,-0.282
454,93.206,1.5015,-0.2822
455,93.304,1.5023,-0.2823
456,93.378,1.5030,-0.2826
457,93.402,1.5037,-0.283
458,93.501,1.5044,-0.283
459,93.550,1.5051,-0.2834
460,93.648,1.5058,-0.2836
461,93.747,1.5066,-0.2837
462,93.821,1.5072,-0.2839
463,93.845,1.5079,-0.284
464,93.968,1.5086,-0.2844
465,93.993,1.5093,-0.2843
466,94.017,1.5101,-0.2844
467,94.091,1.5107,-0.2847
468,94.189,1.5114,-0.2848
469,94.337,1.5121,-0.2851
470,94.362,1.5128,-0.2851
471,94.362,1.5135,-0.2855
472,94.460,1.5142,-0.2858
473,94.534,1.5149,-0.2859
474,94.657,1.5156,-0.2862
475,94.706,1.5163,-0.2863
476,94.780,1.5169,-0.2864
477,94.780,1.5176,-0.2865
478,94.853,1.5183,-0.2866
479,94.927,1.5190,-0.2868
480,95.050,1.5197,-0.2867
481,95.075,1.5204,-0.2871
482,95.124,1.5210,-0.2872
483,95.222,1.5217,-0.2873
484,95.198,1.5224,-0.2877
485,95.345,1.5231,-0.2878
486,95.370,1.5237,-0.288
487,95.419,1.5244,-0.2882
488,95.493,1.5251,-0.2883
489,95.591,1.5257,-0.2886
490,95.616,1.5264,-0.2887
491,95.690,1.5271,-0.2888
492,95.739,1.5278,-0.2889
493,95.788,1.5284,-0.289
494,95.862,1.5291,-0.2891
495,95.911,1.5297,-0.2892
496,95.985,1.5304,-0.2895
497,95.985,1.5311,-0.2895
498,96.083,1.5317,-0.2896
499,96.157,1.5324,-0.29
500,96.206,1.5330,-0.29
